TIMESTAMP,ABSOLUTE_ALTITUDE,ABSOLUTE_ALTITUDE_filtered
2025-01-08 10:20:29.047322112,32.1790212,32.00063317433159
2025-01-08 10:20:29.170618112,32.19175212,32.01711631940855
2025-01-08 10:20:29.443609088,32.18951035,32.02507007755418
2025-01-08 10:20:29.774441984,32.17013423,32.0220749045596
2025-01-08 10:20:30.115675904,32.14018885,32.00742312344625
2025-01-08 10:20:30.444350976,32.13842773,31.982292140202475
2025-01-08 10:20:30.785811968,32.12257385,31.949657831004593
2025-01-08 10:20:31.116624128,32.00895437,31.91395390895574
2025-01-08 10:20:31.455511040,31.80594953,31.8805176915952
2025-01-08 10:20:31.785804032,31.62672551,31.854892390084768
2025-01-08 10:20:32.126061056,31.54702886,31.842076769126805
2025-01-08 10:20:32.456516864,31.5373408,31.845821884901863
2025-01-08 10:20:32.797892096,31.5373408,31.868070257048704
2025-01-08 10:20:33.127037952,31.60780207,31.908615682677173
2025-01-08 10:20:33.467756032,31.90021833,31.96503408104771
2025-01-08 10:20:33.797945088,32.34117381,32.0329008361493
2025-01-08 10:20:34.138448896,32.7407341,32.1062726304726
2025-01-08 10:20:34.468435968,32.87606176,32.1783766690058
2025-01-08 10:20:34.808366080,32.65234502,32.24242214026002
2025-01-08 10:20:35.138823936,32.37049739,32.2924315227789
2025-01-08 10:20:35.480201984,31.99969101,32.323985296224215
2025-01-08 10:20:35.809210112,31.75219409,32.33478341056396
2025-01-08 10:20:36.149534976,31.58308538,32.324949342403094
2025-01-08 10:20:36.480696832,31.80325445,32.29703488687816
2025-01-08 10:20:36.810029056,32.23216693,32.25572185033514
2025-01-08 10:20:37.151449856,32.64874776,32.20725560732098
2025-01-08 10:20:37.482029056,32.78174464,32.1586800232433
2025-01-08 10:20:37.823504896,32.61791992,32.116969015279444
2025-01-08 10:20:38.151459840,32.32198079,32.08816365161349
2025-01-08 10:20:38.492537856,31.95646032,32.0766233702918
2025-01-08 10:20:38.870845952,31.671971,32.0844856449439
2025-01-08 10:20:39.174372864,31.51791255,32.11140206057675
2025-01-08 10:20:39.492301056,31.6483434,32.154583690153714
2025-01-08 10:20:39.832576000,32.1328462,32.2091494143871
2025-01-08 10:20:40.164153088,32.67276001,32.268732473375145
2025-01-08 10:20:40.502816000,33.01273855,32.32626802378708
2025-01-08 10:20:40.832539136,33.00657272,32.374861971908466
2025-01-08 10:20:41.173368064,32.71767934,32.40863171890779
2025-01-08 10:20:41.509750016,32.36695226,32.42341386446633
2025-01-08 10:20:41.845527808,31.96249771,32.41725171260758
2025-01-08 10:20:42.174441216,31.73067411,32.39060421771371
2025-01-08 10:20:42.515011072,31.59767723,32.3462539943328
2025-01-08 10:20:42.846384128,31.7896862,32.288930479216255
2025-01-08 10:20:43.185105920,32.20981471,32.22470028137126
2025-01-08 10:20:43.515561216,32.66693624,32.16020556105285
2025-01-08 10:20:43.847193088,32.89945984,32.10184929203276
2025-01-08 10:20:44.185816064,32.81169764,32.0550312793301
2025-01-08 10:20:44.518789888,32.46234512,32.023530345079436
2025-01-08 10:20:44.856666112,32.08040365,32.00910744550994
2025-01-08 10:20:45.187673088,31.70343272,32.01137451107377
2025-01-08 10:20:45.528278016,31.48764292,32.027938565647936
2025-01-08 10:20:45.857865216,31.35464668,32.05479487431645
2025-01-08 10:20:46.198176000,31.47531319,32.08691119844662
2025-01-08 10:20:46.563960064,31.73910475,32.11892179548796
