TIMESTAMP,ABSOLUTE_ALTITUDE,ABSOLUTE_ALTITUDE_filtered
2025-01-08 10:07:58.239667968,30.47389666,30.645744685001873
2025-01-08 10:07:58.239675904,30.42060995,30.63734139233611
2025-01-08 10:07:58.298276864,30.6008784,30.63929154129813
2025-01-08 10:07:58.628366080,30.6697286,30.65105254347407
2025-01-08 10:07:58.952953088,30.90856806,30.6713184651378
2025-01-08 10:07:59.277848064,30.8768603,30.698241072542054
2025-01-08 10:07:59.606638080,30.92970657,30.729689033821458
2025-01-08 10:07:59.947500032,30.87333743,30.76350605340142
2025-01-08 10:08:00.277519872,30.66899808,30.797731994763925
2025-01-08 10:08:00.619414016,30.65404002,30.830759488529214
2025-01-08 10:08:00.949417984,30.71130498,30.8614106650018
2025-01-08 10:08:01.288542976,30.95705605,30.888932519147204
2025-01-08 10:08:01.621372928,30.97290993,30.91292282449487
2025-01-08 10:08:01.959148032,30.91742134,30.933209390971715
2025-01-08 10:08:02.289412864,30.80908648,30.949712166451185
2025-01-08 10:08:02.620825088,30.91125615,30.962319237928646
2025-01-08 10:08:02.959981824,31.00990295,30.97080403087304
2025-01-08 10:08:03.292414976,31.12234942,30.974802599172826
2025-01-08 10:08:03.630319104,31.00843747,30.973858232601287
2025-01-08 10:08:03.961914112,30.9068559,30.967527584572274
2025-01-08 10:08:04.302531840,30.78707059,30.955530261907768
2025-01-08 10:08:04.631268864,31.03720983,30.937914339177045
2025-01-08 10:08:04.971678976,31.22129186,30.915205168853703
2025-01-08 10:08:05.303164928,31.09622192,30.888505098608793
2025-01-08 10:08:05.642283008,30.73862839,30.859517407600613
2025-01-08 10:08:05.972454912,30.55977631,30.830478217918042
2025-01-08 10:08:06.312691968,30.63370641,30.803993857740693
2025-01-08 10:08:06.642806016,30.64862442,30.78279613882639
2025-01-08 10:08:06.984499968,30.67152405,30.76944200103691
2025-01-08 10:08:07.313692928,30.82301712,30.765994791265463
2025-01-08 10:08:07.653782016,31.0449721,30.77373031215383
2025-01-08 10:08:07.985618944,31.01326434,30.792910605920664
2025-01-08 10:08:08.323905024,30.9149189,30.82266199497834
2025-01-08 10:08:08.655077888,30.68710009,30.860981858557324
2025-01-08 10:08:08.994693120,30.76931381,30.904882491167314
2025-01-08 10:08:09.343624960,30.92256864,30.950662306359288
2025-01-08 10:08:09.655226880,31.13219261,30.994277100138262
2025-01-08 10:08:09.995620864,31.11898104,31.031769547513697
2025-01-08 10:08:10.325794816,31.00448036,31.05970568879607
2025-01-08 10:08:10.667879168,30.8741258,31.075564319479575
2025-01-08 10:08:10.996457216,30.9640859,31.078029496955445
2025-01-08 10:08:11.339217920,31.09720421,31.067147410026283
2025-01-08 10:08:11.668657152,31.23824946,31.044325278937674
2025-01-08 10:08:12.006993152,31.13784154,31.012169657879763
2025-01-08 10:08:12.337415936,30.91324425,30.974181911637498
2025-01-08 10:08:12.678395904,30.72916285,30.934347017348472
2025-01-08 10:08:13.008272896,30.76615524,30.89666572880555
2025-01-08 10:08:13.350630912,30.96798897,30.86468764709032
2025-01-08 10:08:13.679120128,31.08086395,30.841102827743335
2025-01-08 10:08:14.018831872,31.04488881,30.827442175459105
2025-01-08 10:08:14.350796032,30.78770256,30.823922990628052
2025-01-08 10:08:14.689459968,30.66439438,30.82945747138612
2025-01-08 10:08:15.020052992,30.71459834,30.84182119951887
2025-01-08 10:08:15.106842880,30.71459834,30.857958398346888
2025-01-08 10:08:15.360315136,30.96121534,30.87438371082166
2025-01-08 10:08:15.691181824,30.97795041,30.887628624984213
2025-01-08 10:08:16.032374016,30.93765259,30.894675944226254
2025-01-08 10:08:16.397826816,30.69830004,30.89332839314652
2025-01-08 10:08:16.691389952,30.72494062,30.882467093109952
2025-01-08 10:08:17.032835072,30.80156771,30.86217083211766
2025-01-08 10:08:17.361614848,31.08517647,30.833685661685156
2025-01-08 10:08:17.702004992,31.17149226,30.799253824042996
2025-01-08 10:08:18.033340928,30.95041847,30.761828722572083
2025-01-08 10:08:18.425196032,30.69059054,30.72471626714663
2025-01-08 10:08:18.702683904,30.51386197,30.691190734539617
2025-01-08 10:08:19.043086080,30.4630839,30.664134400323217
