TIMESTAMP,ABSOLUTE_ALTITUDE,ABSOLUTE_ALTITUDE_filtered
2025-01-08 10:02:53.594523904,30.82292366,30.888171304726715
2025-01-08 10:02:53.594696960,30.78946114,30.92309027421203
2025-01-08 10:02:53.749763072,30.87578392,30.99281739190722
2025-01-08 10:02:54.036209152,31.21048419,31.09179887164522
2025-01-08 10:02:54.377113088,31.48528544,31.21235188688162
2025-01-08 10:02:54.707969024,31.64118195,31.345441028381362
2025-01-08 10:02:55.047993856,31.59273974,31.481570854421044
2025-01-08 10:02:55.377876992,31.5936203,31.611696166850024
2025-01-08 10:02:55.708251904,31.64384397,31.728051287740062
2025-01-08 10:02:56.049312000,31.70904032,31.824810585482858
2025-01-08 10:02:56.378096128,31.77864075,31.898513420667758
2025-01-08 10:02:56.718526976,31.83941396,31.948214999685042
2025-01-08 10:02:57.050633984,31.90106837,31.975356929913914
2025-01-08 10:02:57.389220864,31.95655696,31.98338371068513
2025-01-08 10:02:57.719953920,31.98562241,31.97716013153002
2025-01-08 10:02:58.059747072,31.99883397,31.962266221343782
2025-01-08 10:02:58.390863872,31.99584071,31.944258511937427
2025-01-08 10:02:58.731586816,32.00077438,31.92798762823196
2025-01-08 10:02:59.060011008,31.98897298,31.917052595874424
2025-01-08 10:02:59.401669120,31.96607208,31.913453077500304
2025-01-08 10:02:59.733989888,31.94933701,31.91747446832511
2025-01-08 10:03:00.071726080,31.93612544,31.927810698140277
2025-01-08 10:03:00.401995776,31.92907969,31.94189943420252
2025-01-08 10:03:00.741890048,31.914107,31.956417872146886
2025-01-08 10:03:01.072046080,31.9134051,31.9678676821202
2025-01-08 10:03:01.414273024,31.92151133,31.97316732157138
2025-01-08 10:03:01.742317056,31.93666331,31.970170058661488
2025-01-08 10:03:02.083298816,31.93842443,31.95803659629553
2025-01-08 10:03:02.415132160,31.91816584,31.937410784907282
2025-01-08 10:03:02.753888000,31.88381577,31.910373083356923
2025-01-08 10:03:03.084109056,31.86796188,31.880175880337358
2025-01-08 10:03:03.419083008,31.86500676,31.850793824230994
2025-01-08 10:03:03.754945024,31.87614314,31.82634727426745
2025-01-08 10:03:04.085879040,31.87847137,31.810474721939336
2025-01-08 10:03:04.425513984,31.88287481,31.805738264644067
2025-01-08 10:03:04.755450880,31.88903936,31.81314383467391
2025-01-08 10:03:05.096718080,31.88815943,31.831845092755433
2025-01-08 10:03:05.426019072,31.87142436,31.859078169848942
2025-01-08 10:03:05.766043904,31.84852473,31.89034637840696
2025-01-08 10:03:06.099031040,31.82109833,31.919843008843817
2025-01-08 10:03:06.463624960,31.81481171,31.941070162362948
2025-01-08 10:03:06.766816000,31.81557083,31.947585962263318
2025-01-08 10:03:07.107451904,31.83318583,31.933794625953716
2025-01-08 10:03:07.439153920,31.85168203,31.895686050686628
2025-01-08 10:03:07.779081984,31.86048889,31.831434854972944
2025-01-08 10:03:08.108616192,31.86313121,31.741782979309477
2025-01-08 10:03:08.448473856,31.86225001,31.63015342730811
2025-01-08 10:03:08.780477952,31.69458008,31.502472832763203
2025-01-08 10:03:09.119443968,31.36572901,31.36671376556386
2025-01-08 10:03:09.266393856,31.36572901,31.232200136081236
2025-01-08 10:03:09.449441024,31.02278519,31.108746885855403
2025-01-08 10:03:09.793303040,30.83165741,31.005725048666363
2025-01-08 10:03:10.118913024,30.79290326,30.931152838754922
2025-01-08 10:03:10.461680896,30.77528763,30.890911490164072
